"契約者ID","契約者名","荷主ID","荷主名","商品ID","商品名","在庫キー１","在庫キー１名称","在庫キー２","在庫キー２名称","在庫キー３","在庫キー３名称","在庫キー４","在庫キー４名称","バーコード","検索名称","検索名称2","仕入単価","引当不可日数","大分類","中分類","小分類","ロット管理フラグ","有効期限区分","温度帯区分","小売価格","セット構成区分","削除フラグ","登録日時","変更日時","在庫区分","入荷期限日数","入荷日管理フラグ","商品予備項目００１","商品予備項目００２","商品予備項目００３","商品予備項目００４","商品予備項目００５","商品予備項目００６","商品予備項目００７","商品予備項目００８","商品予備項目００９","商品予備項目０１０","部門ID","小売価格2","小売価格3","小売価格4","小売価格5","梱包形態ID","梱包形態名","入数","画像URL","英語名","重量","シリアル登録フラグ","商品梱包形態バーコード","在庫発注点(下限)","在庫発注点(上限)","発注点管理除外フラグ","発注数","切り出しパターン","縦（SKU単位）","横（SKU単位）","高さ（SKU単位）","重量（SKU単位）","仕入単価（SKU単位）","小売価格（SKU単位）","小売価格２（SKU単位）","小売価格３（SKU単位）","小売価格４（SKU単位）","小売価格５（SKU単位）","SKU予備項目001","SKU予備項目002","SKU予備項目003","SKU予備項目004","SKU予備項目005","SKU予備項目006","SKU予備項目007","SKU予備項目008","SKU予備項目009","SKU予備項目010","OCRロットフォーマットID","OCRシリアルフォーマットID","OCR有効期限フォーマットID"
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001645","A1761Z-後ろカバー","***","***","***","***","***","***","***","***","14571651002062","4571651002065｜20002001645","14571651002062","0","0","4","","","1","01","01","0","01","0","20250404151543","20250404151543","01","0","0","","5.5100","39.50","55.00","35.50","0.07712000000","","4571651002065","","","","","","","0","3","ケース","4","","","0","0","14571651002062","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001646","A1761511-後ろカバー","***","***","***","***","***","***","***","***","4571651002027","4571651002027｜20002001646","14571651002024","0","0","4","","","1","01","01","0","01","0","20250404151235","20250404151235","01","0","0","","5.5100","39.50","55.00","35.50","0.07712000000","","4571651002027","","","","","","","0","1","バラ","1","","","0","0","4571651002027","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001646","A1761511-後ろカバー","***","***","***","***","***","***","***","***","14571651002024","4571651002027｜20002001646","14571651002024","0","0","4","","","1","01","01","0","01","0","20250404151235","20250404151235","01","0","0","","5.5100","39.50","55.00","35.50","0.07712000000","","4571651002027","","","","","","","0","3","ケース","4","","","0","0","14571651002024","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001657","T2080-浄水タンク（本体）","***","***","***","***","***","***","***","***","4571651001730","4571651001730｜20002001657","14571651001737","0","0","6","","","1","01","01","0","01","0","20250404144129","20250404144129","01","0","0","","1.6000","34.00","44.20","22.00","0.03306000000","","4571651001730","","","","","","","0","1","バラ","1","","","0","0","4571651001730","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001657","T2080-浄水タンク（本体）","***","***","***","***","***","***","***","***","14571651001737","4571651001730｜20002001657","14571651001737","0","0","6","","","1","01","01","0","01","0","20250404144129","20250404144129","01","0","0","","1.6000","34.00","44.20","22.00","0.03306000000","","4571651001730","","","","","","","0","3","ケース","6","","","0","0","14571651001737","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001727","T2080-浄水ポンプ（ステーション）","***","***","***","***","***","***","***","***","4571651001747","4571651001747｜20002001727","14571651001744","0","0","24","","","1","01","01","0","01","0","20250404144228","20250404144228","01","0","0","","3.8800","32.00","34.40","21.70","0.02389000000","","4571651001747","","","","","","","0","1","バラ","1","","","0","0","4571651001747","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001727","T2080-浄水ポンプ（ステーション）","***","***","***","***","***","***","***","***","14571651001744","4571651001747｜20002001727","14571651001744","0","0","24","","","1","01","01","0","01","0","20250404144228","20250404144228","01","0","0","","3.8800","32.00","34.40","21.70","0.02389000000","","4571651001747","","","","","","","0","3","ケース","24","","","0","0","14571651001744","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001758","T2080-タービン","***","***","***","***","***","***","***","***","4571651001716","4571651001716｜20002001758","14571651001713","0","0","6","","","1","01","01","0","01","0","20250404143928","20250404143928","01","0","0","","2.0500","33.00","38.00","15.50","0.01944000000","","4571651001716","","","","","","","0","1","バラ","1","","","0","0","4571651001716","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001758","T2080-タービン","***","***","***","***","***","***","***","***","14571651001713","4571651001716｜20002001758","14571651001713","0","0","6","","","1","01","01","0","01","0","20250404143928","20250404143928","01","0","0","","2.0500","33.00","38.00","15.50","0.01944000000","","4571651001716","","","","","","","0","3","ケース","6","","","0","0","14571651001713","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001841","A1722-前カバー (ダークグレー)旧","***","***","***","***","***","***","***","***","4571651012620","4571651012620｜20002001841","14571651012627","0","0","20","","","1","01","01","0","01","0","20251114153726","20251114153726","01","0","0","","5.6300","34.30","51.50","31.40","0.05546653000","","4571651012620","","","","","","","0","1","バラ","1","","","0","0","4571651012620","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001841","A1722-前カバー (ダークグレー)旧","***","***","***","***","***","***","***","***","14571651012627","4571651012620｜20002001841","14571651012627","0","0","20","","","1","01","01","0","01","0","20251114153726","20251114153726","01","0","0","","5.6300","34.30","51.50","31.40","0.05546653000","","4571651012620","","","","","","","0","3","ケース","20","","","0","0","14571651012627","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001847","A1722-前カバー (ブラック)旧","***","***","***","***","***","***","***","***","4571651012613","4571651012613｜20002001847","14571651012610","0","0","20","","","1","01","01","0","01","0","20251114153632","20251114153632","01","0","0","","5.5800","34.30","51.50","31.40","0.05546653000","","4571651012613","","","","","","","0","1","バラ","1","","","0","0","4571651012613","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001847","A1722-前カバー (ブラック)旧","***","***","***","***","***","***","***","***","14571651012610","4571651012613｜20002001847","14571651012610","0","0","20","","","1","01","01","0","01","0","20251114153632","20251114153632","01","0","0","","5.5800","34.30","51.50","31.40","0.05546653000","","4571651012613","","","","","","","0","3","ケース","20","","","0","0","14571651012610","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001854","A1722-DCボード","***","***","***","***","***","***","***","***","4571651001969","4571651001969｜20002001854","14571651001966","0","0","40","","","1","01","01","0","01","0","20250404150655","20250404150655","01","0","0","","6.6000","36.30","45.30","27.00","0.04440000000","","4571651001969","","","","","","","0","1","バラ","1","","","0","0","4571651001969","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001854","A1722-DCボード","***","***","***","***","***","***","***","***","14571651001966","4571651001969｜20002001854","14571651001966","0","0","40","","","1","01","01","0","01","0","20250404150655","20250404150655","01","0","0","","6.6000","36.30","45.30","27.00","0.04440000000","","4571651001969","","","","","","","0","3","ケース","40","","","0","0","14571651001966","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001885","A1722-底カバー (ダークグレー)","***","***","***","***","***","***","***","***","4571651001976","4571651001976｜20002001885","14571651001973","0","0","2","","","1","01","01","0","01","0","20250404150828","20250404150828","01","0","0","","1.2900","25.50","37.00","20.00","0.01887000000","","4571651001976","","","","","","","0","1","バラ","1","","","0","0","4571651001976","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001885","A1722-底カバー (ダークグレー)","***","***","***","***","***","***","***","***","14571651001973","4571651001976｜20002001885","14571651001973","0","0","2","","","1","01","01","0","01","0","20250404150828","20250404150828","01","0","0","","1.2900","25.50","37.00","20.00","0.01887000000","","4571651001976","","","","","","","0","3","ケース","2","","","0","0","14571651001973","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001983","T2280-ウォーターポンプ","***","***","***","***","***","***","***","***","4571651012552","4571651012552｜20002001983","14571651012559","0","0","28","","","1","01","01","0","01","0","20251114151941","20251114151941","01","0","0","","5.1000","38.00","43.50","34.00","0.05620200000","","4571651012552","","","","","","","0","1","バラ","1","","","0","0","4571651012552","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002001983","T2280-ウォーターポンプ","***","***","***","***","***","***","***","***","14571651012559","4571651012552｜20002001983","14571651012559","0","0","28","","","1","01","01","0","01","0","20251114151941","20251114151941","01","0","0","","5.1000","38.00","43.50","34.00","0.05620200000","","4571651012552","","","","","","","0","3","ケース","28","","","0","0","14571651012559","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002002062","T2353-浄水タンク(本体)","***","***","***","***","***","***","***","***","4571651012484","4571651012484｜20002002062","14571651012481","0","0","54","","","1","01","01","0","01","0","20251114130215","20251114130215","01","0","0","","5.8000","30.00","56.00","31.00","0.05208000000","","4571651012484","","","","","","","0","1","バラ","1","","","0","0","4571651012484","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
"4110","株式会社　ワイズ・パートナーズ","2","アンカー・ジャパン","20002002062","T2353-浄水タンク(本体)","***","***","***","***","***","***","***","***","14571651012481","4571651012484｜20002002062","14571651012481","0","0","54","","","1","01","01","0","01","0","20251114130215","20251114130215","01","0","0","","5.8000","30.00","56.00","31.00","0.05208000000","","4571651012484","","","","","","","0","3","ケース","54","","","0","0","14571651012481","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","","","","","","","",""
